x1,x2,x3,trajectory,computed_value
1.0482229758175583,0.1604274930984834,0.8109306282116582,1,0.9999999998729916
0.1973472669547215,0.5381263463390457,1.2841074838339317,1,0.9999999998733533
0.2640083537358114,1.3817453263607422,0.3738274170311454,1,0.9999999998581197
1.1849851166932397,0.6603134456702369,0.1742825347642218,1,0.9999999998631715
0.9249638065349468,0.1572899317610731,0.9373273588316782,1,0.9999999998740507
0.1725417089600571,0.6734552485462054,1.1735841396214353,1,0.9999999998711988
0.3879919686401678,1.3761924193187218,0.2553967091688083,1,0.9999999998572051
1.2942810618635312,0.5243654337682435,0.2009346014959222,1,0.9999999998646467
0.7982259779254572,0.1611373972886496,1.06021772191359,1,0.9999999998750171
0.160819644989016,0.803751169525688,1.0550102826129937,1,0.9999999998690254
0.530355078830259,1.2898833061369033,0.1993427121605351,1,0.9999999998575468
1.3787088134110244,0.3818219683929696,0.2590503153237038,1,0.9999999998664406
0.6677486476574476,0.1732834253228405,1.1785490241474097,1,0.99999999987587
0.1572820535364059,0.9303428835658668,0.9319561600254244,1,0.9999999998668498
0.6660339359687097,1.180036545872616,0.173510615286371,1,0.9999999998583529
1.379433524785768,0.2601737514131259,0.379973820928802,1,0.9999999998685525
0.5321498408784269,0.198875315959836,1.288555940289433,1,0.9999999998765294
0.1607274608025879,1.053446397399226,0.8054072389258818,1,0.9999999998646778
0.79656800497042,1.061777129133718,0.1612359630235583,1,0.9999999998593476
1.2955906223807347,0.2014223025683317,0.5225681721786299,1,0.9999999998702593
0.389843039458499,0.254329599621397,1.3754084580478008,1,0.9999999998767246
0.1723250293950636,1.1720955125057553,0.6751605552268782,1,0.9999999998625175
0.923354933164108,0.938930669140177,0.1572954948234126,1,0.9999999998604532
1.1864580528321989,0.1745185060280076,0.6586045382674909,1,0.999999999871618
0.2651796994835884,0.3720015728526016,1.3823998247915077,1,0.9999999998756925
0.1969032132669245,1.2827751145993826,0.5399027692613905,1,0.9999999998603899
1.046668652930248,0.8125698723215702,0.1603425718758805,1,0.9999999998616482
1.068523284201214,0.1616770614300428,0.7893807514964422,1,0.999999999872804
0.2035903408480895,0.5147653925530447,1.3012253637265658,1,0.9999999998737095
0.2498369115394396,1.3718650938635015,0.397879091724758,1,0.9999999998584075
1.1656255316519968,0.6825495974413661,0.1714059680343366,1,0.9999999998629423
0.9458873653895962,0.1573301531523774,0.9163635785857264,1,0.99999999987388
0.1755667330307734,0.6511666583062916,1.1928477057906344,1,0.9999999998715627
0.3640889520650249,1.3850715628934005,0.2704205821692745,1,0.999999999857246
1.2769426693969903,0.5476247089092265,0.1950137188214823,1,0.9999999998643838
0.8197140361450733,0.1599823183191208,1.0398847426635054,1,0.9999999998748628
0.1621432690466446,0.782189324318395,1.07524850376266,1,0.9999999998693907
0.5069465154153039,1.3067830058709324,0.2058515758414638,1,0.9999999998574443
1.3680984483209162,0.4059202676807207,0.2455623811260632,1,0.9999999998661082
0.6899161857247708,0.1705248558317462,1.1591400555711835,1,0.9999999998757378
0.1573860491667048,0.9093688359019042,0.952826212059092,1,0.9999999998672153
0.6437199973765444,1.1992045041967168,0.1766565955544392,1,0.9999999998582021
1.3874289098284671,0.2759007400576106,0.3562514472416228,1,0.9999999998682148
0.5553161389619835,0.1932027414786234,1.2710622166870924,1,0.9999999998764404
0.1596462079835167,1.0330949978920263,0.8268398912521555,1,0.9999999998650417
0.7749935667985467,1.081952473240049,0.1626350570891023,1,0.9999999998591727
1.3122586568205774,0.2082109168653826,0.4991115234417373,1,0.9999999998700055
0.4139584391185627,0.2414955129112709,1.3641271450978645,1,0.9999999998767517
0.1696804777747596,1.1526399523443416,0.6972606670085969,1,0.9999999998628781
0.9023707962204964,0.9597471837812824,0.1574631171259195,1,0.999999999860262
1.2055273190374818,0.1777896087038313,0.6362641693863849,1,0.9999999998714058
0.2816219671696821,0.3485063162759754,1.3894528136820408,1,0.9999999998759677
0.1914663083402412,1.265137200622209,0.5629775881652483,1,0.9999999998607418
1.0262996576041594,0.8339475518646323,0.1593338876589077,1,0.9999999998614422
1.0886348953999414,0.1631528074429468,0.7677933942848112,1,0.9999999998726143
0.2106737868798592,0.4912604356389487,1.3176468746088916,1,0.999999999874061
0.2376258696085312,1.3599683660745878,0.4219868614445811,1,0.9999999998587144
1.1461260881021509,0.7045834071282744,0.1688716018972742,1,0.9999999998627176
