x1,x2,x3,x4
0.087988079735143,0.3265242840764694,0.0640202252192668,0.0530032340935258
0.0937699738665933,0.3076599110218261,-0.0480987398448258,-0.1065731406655064
0.0347628281984991,0.1912326254814083,-0.1175143099225829,-0.2360654282553818
-0.0418621315448875,0.0193170594933445,-0.1161155136186567,-0.2957085610365783
-0.1031679760210029,-0.1574830969755113,-0.077315458069896,-0.2498823613252331
-0.1373199401841723,-0.2667703493148372,-0.0361988792563515,-0.0958406219167485
-0.1475762258301991,-0.2662056106426464,0.0015023639676291,0.0974019973740203
-0.1321381306321329,-0.1541092605232499,0.0508995432057742,0.2495105619287576
-0.081337699771625,0.0219564854703662,0.1097495358148537,0.2892896326952161
0.0001194773347631,0.1886894823680234,0.1406295764829861,0.2285018705299102
0.0842993108085577,0.3017975064404541,0.0941495158797347,0.1004922603129921
0.1106806335370108,0.3178715730958791,-0.0218442997244615,-0.0544925759017297
0.0608767054704462,0.233150118496283,-0.1173762492480981,-0.1949199309695706
-0.0237542875648371,0.0778375375732336,-0.1352173780626457,-0.2800619194900022
-0.0982948985637769,-0.1007674914670513,-0.0982026762537944,-0.2737154130673476
-0.144044349690668,-0.2395841422033749,-0.0489160562375607,-0.1527961673873321
-0.160359735068861,-0.2761893534994482,-0.0061246192478388,0.0352247683356317
-0.149709916166114,-0.1980001513946453,0.042840183295343,0.2082378661365519
-0.1030853566182432,-0.0349123035740075,0.1045888334484109,0.2846825042057344
-0.0221919153643336,0.1370843728900148,0.1478884990555678,0.2520744836769353
0.0712306914138549,0.2695295114110592,0.1224975743274595,0.1439012524444725
0.1198633103270244,0.3174245286821932,0.0132735263332852,-0.0037596056092847
0.0880476334175734,0.2659022561308157,-0.1031237400347755,-0.1497820822362361
0.0022555040761087,0.1316536501678823,-0.147721604963817,-0.2558813368392773
-0.0840504234542845,-0.0416349097065583,-0.1203862699953147,-0.2834856441862191
-0.1432298820864783,-0.2009554673335798,-0.0663153237437412,-0.2016286597024563
-0.1685524705893896,-0.2746254446499355,-0.0172801998281061,-0.0279868539294552
-0.1645672506424652,-0.2329891879393694,0.0315734099386279,0.1579228123152483
-0.1250812296864271,-0.0903332986925377,0.0938294908705146,0.2698898284320358
-0.0480268634768037,0.0831614125831249,0.1479276988778689,0.2683458920065095
0.0502002104403249,0.230703008625205,0.145353667077074,0.1823904251719099
0.1198949449021794,0.3074803508183065,0.0521674167380376,0.0448855161567593
0.1115001412944934,0.2884674022621152,-0.0760950976922088,-0.1025125863970542
0.0331522081209543,0.1796913390904473,-0.1505834682345236,-0.2247762245930889
-0.0620426093680471,0.0165562381830283,-0.1409070347813417,-0.2810909221762769
-0.1348818403272493,-0.1530948447411769,-0.0874093030018743,-0.2387918483343253
-0.1719561184536673,-0.2610301727735815,-0.0317713945312848,-0.0893264932508344
-0.1761928484123462,-0.257229789944205,0.0183050752141492,0.1009584489675302
-0.1457866204879984,-0.1420741050298921,0.0792114800362934,0.2439852347576916
-0.0753629846725958,0.0279793779212028,0.1413908603452973,0.276328904093293
0.0232977806424556,0.1863869569826861,0.1605271630433336,0.2148888608043024
0.1106177160601015,0.2887647185878204,0.0905772488182032,0.0909655233886781
0.1280335106352648,0.3007157425026076,-0.039628161821171,-0.0546979604013656
0.0656032890508754,0.2206573110902691,-0.1416643620283655,-0.1879244216130967
-0.0338194171053714,0.0719713929339082,-0.1570412942477041,-0.2687247092502147
-0.119351697636794,-0.0995405420922548,-0.1105253892693564,-0.2625338202116807
-0.17020279827085,-0.235417286651131,-0.0496648031019978,-0.1455997388175298
-0.1843773368222283,-0.2697308654213005,0.0034823489888332,0.0401121371474708
-0.1641151833303292,-0.1875166269811638,0.0623587562006616,0.2069664065464095
-0.1026622582222229,-0.0273056042144086,0.1294332657750471,0.2750246121940413
-0.0072147647875062,0.137891347487353,0.1673736306833181,0.2403501230111077
0.0148101209613398,0.2341337106301439,0.1267583293686812,0.2011544492956239
-0.0644456630791436,0.0711797223704199,0.1058982629793467,0.2869316570473779
-0.1148160892493241,-0.1148537429779664,0.0504230079696235,0.276073090229602
-0.1304731910033647,-0.2528306135507898,0.0018145352077401,0.141415876239606
-0.1214300068152615,-0.2793862471137152,-0.0316693545575919,-0.0548684816310168
-0.0927680914673695,-0.1907052960982643,-0.0647059161466788,-0.2293733108171585
-0.0407192277168518,-0.0152664668268879,-0.0978502625986751,-0.3028155757251227
0.0258292017707131,0.1692782186717036,-0.1022389532942332,-0.2575803924454181
0.0794490546169957,0.3041519661487246,-0.0449262473410623,-0.1311255002156276
0.074875520713123,0.3393002725015072,0.0571492776671332,0.0368033395174873
0.0077863992036948,0.2524562087330431,0.1108441756075877,0.1942413542994288
-0.0604779715780186,0.089740089298352,0.0874497316804655,0.2891051705841246
-0.1000300945879494,-0.1003794764174909,0.0359538956550844,0.2882265503679461
-0.1084055125383358,-0.2474053924037939,-0.0064787965008468,0.1607196988315095
-0.0966769400350916,-0.2851863594177749,-0.0331986015903032,-0.0346819659704565
-0.0705394373073278,-0.2090722046605203,-0.056977596830742,-0.2171851442166107
-0.0272969891257626,-0.0378181733132283,-0.0795334578288385,-0.3076266612719422
0.0253405046098545,0.1534298782444464,-0.0791486071833921,-0.2736388926094833
0.0653389592731264,0.3007768086853009,-0.030596763712451,-0.1517062287895008
0.0560564893171567,0.3510589566705376,0.0537882721557847,0.0217745403005942
-0.0041061113321849,0.268730156633699,0.0900245672800763,0.1889609694689035
-0.0567292333662921,0.1055600009703202,0.0615078855887353,0.2916764614206447
-0.0812132750381451,-0.0884232060269498,0.0157902709632117,0.2985911240791517
-0.0797698255103518,-0.2425065084399404,-0.0177133607854969,0.1766545817214152
-0.0642466841069585,-0.2891904035039276,-0.0362107336464724,-0.0175674594170826
-0.0397984624625636,-0.2236278950771728,-0.0500058084814684,-0.2056053622110827
-0.0053897487798274,-0.0573460360617366,-0.0595254275915693,-0.3100507235471001
0.0308802109499399,0.1387371820767323,-0.0496032593649058,-0.286301130376722
0.0515024111617253,0.2958527391822603,-0.0065753412373078,-0.1690693004394755
0.0315496201692876,0.3599137260438144,0.0535347277660072,0.0089798699518541
-0.0192002211787603,0.2816819255630858,0.0630514949779382,0.1847110949350927
-0.0510948426625579,0.1181277411221091,0.0285820249082148,0.2936240614944863
-0.0569907332381193,-0.0788671768112112,-0.0083460408170981,0.3062064098826258
-0.0444077550478792,-0.2379424800465918,-0.0299568629835039,0.188642852964871
-0.0249772900834683,-0.291287392971492,-0.0388751464874444,-0.0042256533176538
-0.0022453642496879,-0.23357191586901,-0.0422453606255716,-0.1956435451203312
0.0228417769726899,-0.0718405834438803,-0.0374102081368626,-0.3096129018511224
0.0405607394755358,0.1263734847688892,-0.0149319271612404,-0.2936085453127584
0.0376317612988942,0.2892615695133506,0.024679979545214,-0.1809236668186367
0.0030141605294479,0.3635636867696203,0.0543601484328179,-0.0015201753473261
-0.0347062697318387,0.291048136711391,0.0311735203643133,0.1787861626716989
-0.0424194781011107,0.1289527656866355,-0.0080266679578136,0.2925534673497201
-0.0283370447105176,-0.0691234131390188,-0.0331215139444352,0.3103666378934065
-0.004967158909141,-0.232120431069999,-0.0407092987017625,0.19805704476447
0.0174627646387247,-0.2913852570130737,-0.0392252637657022,0.0070725126292864
0.0375356368288331,-0.2397041138402871,-0.0321850996609704,-0.1862936468331953
0.0522320072644414,-0.0819578956379955,-0.0131988067065732,-0.3059009134219819
0.0501766598660372,0.1155500668962967,0.0216593628448644,-0.29533495294752
0.0228148959337914,0.280323333887234,0.0573731118999903,-0.1873897625906844
